Step,AliveRuns,AvgCommitters,AvgContributors
1046,2186,5.38,6.57
1047,2186,5.38,6.58
1048,2186,5.38,6.58
1049,2185,5.39,6.59
1050,2185,5.40,6.60
1051,2185,5.40,6.61
1052,2185,5.41,6.61
1053,2185,5.42,6.62
1054,2185,5.42,6.63
1055,2185,5.42,6.63
1056,2185,5.42,6.64
1057,2185,5.43,6.64
1058,2185,5.44,6.65
1059,2185,5.44,6.65
1060,2185,5.44,6.66
1061,2185,5.45,6.67
1062,2185,5.45,6.68
1063,2185,5.46,6.68
1064,2185,5.46,6.68
1065,2185,5.46,6.70
1066,2185,5.47,6.70
1067,2184,5.48,6.71
1068,2184,5.48,6.71
1069,2184,5.49,6.71
1070,2184,5.49,6.72
1071,2184,5.49,6.73
1072,2184,5.50,6.73
1073,2184,5.50,6.73
1074,2184,5.51,6.74
1075,2184,5.51,6.75
1076,2184,5.52,6.76
1077,2184,5.52,6.76
1078,2184,5.53,6.77
1079,2184,5.53,6.78
1080,2184,5.53,6.78
1081,2184,5.54,6.78
1082,2183,5.55,6.79
1083,2183,5.55,6.79
1084,2183,5.56,6.80
1085,2183,5.56,6.80
1086,2183,5.56,6.81
1087,2183,5.57,6.81
1088,2183,5.57,6.82
1089,2183,5.58,6.82
1090,2183,5.58,6.83
1091,2183,5.58,6.84
1092,2183,5.59,6.84
1093,2183,5.59,6.85
1094,2183,5.60,6.85
1095,2183,5.60,6.86
1096,2183,5.61,6.87
1097,2183,5.61,6.87
1098,2183,5.62,6.88
1099,2183,5.62,6.89
1100,2183,5.63,6.89
1101,2183,5.63,6.90
1102,2183,5.64,6.90
1103,2183,5.64,6.90
1104,2183,5.65,6.91
1105,2183,5.66,6.91
1106,2183,5.67,6.91
1107,2183,5.67,6.92
1108,2183,5.67,6.93
1109,2183,5.68,6.93
1110,2183,5.68,6.94
1111,2183,5.69,6.94
1112,2182,5.69,6.95
1113,2182,5.70,6.95
1114,2182,5.70,6.96
1115,2182,5.71,6.96
1116,2182,5.71,6.97
1117,2182,5.72,6.97
1118,2182,5.72,6.98
1119,2182,5.73,6.98
1120,2182,5.73,6.99
1121,2182,5.73,6.99
1122,2182,5.74,7.00
1123,2182,5.74,7.00
1124,2181,5.75,7.01
1125,2181,5.75,7.01
1126,2181,5.76,7.02
1127,2181,5.76,7.02
1128,2181,5.76,7.03
1129,2181,5.77,7.03
1130,2181,5.77,7.04
1131,2181,5.78,7.04
1132,2181,5.78,7.05
1133,2181,5.79,7.06
1134,2181,5.79,7.06
1135,2181,5.79,7.07
1136,2181,5.80,7.07
1137,2181,5.80,7.08
1138,2181,5.81,7.08
1139,2181,5.81,7.09
1140,2181,5.82,7.09
1141,2181,5.82,7.10
1142,2180,5.83,7.10
1143,2180,5.83,7.11
1144,2180,5.84,7.11
1145,2180,5.84,7.12
1146,2180,5.85,7.13
1147,2180,5.85,7.13
1148,2180,5.85,7.13
1149,2180,5.86,7.13
1150,2180,5.86,7.14
1151,2180,5.87,7.15
1152,2180,5.87,7.15
1153,2180,5.87,7.16
1154,2180,5.88,7.17
1155,2179,5.88,7.17
1156,2179,5.89,7.18
1157,2179,5.89,7.19
1158,2179,5.90,7.19
1159,2179,5.90,7.20
1160,2179,5.90,7.20
1161,2179,5.91,7.21
1162,2179,5.91,7.21
1163,2179,5.92,7.22
1164,2178,5.92,7.23
1165,2178,5.93,7.23
1166,2178,5.94,7.24
1167,2178,5.94,7.25
1168,2178,5.94,7.26
1169,2178,5.95,7.26
1170,2178,5.95,7.27
1171,2178,5.95,7.28
1172,2178,5.96,7.28
1173,2178,5.96,7.29
1174,2178,5.97,7.29
1175,2178,5.97,7.30
1176,2178,5.97,7.30
1177,2178,5.98,7.31
1178,2178,5.98,7.32
1179,2178,5.98,7.33
1180,2178,5.99,7.33
1181,2178,5.99,7.34
1182,2178,6.00,7.34
1183,2178,6.00,7.34
1184,2178,6.01,7.34
1185,2178,6.01,7.35
1186,2178,6.02,7.35
1187,2178,6.02,7.35
1188,2178,6.03,7.36
1189,2178,6.03,7.38
1190,2178,6.03,7.38
1191,2178,6.04,7.39
1192,2178,6.04,7.39
1193,2178,6.04,7.40
1194,2178,6.05,7.40
1195,2178,6.05,7.42
1196,2178,6.06,7.42
1197,2178,6.06,7.42
1198,2178,6.07,7.43
1199,2178,6.07,7.43
1200,2178,6.08,7.44
1201,2178,6.09,7.44
1202,2177,6.09,7.44
1203,2177,6.09,7.45
1204,2177,6.10,7.46
1205,2177,6.10,7.46
1206,2176,6.11,7.46
1207,2176,6.12,7.47
1208,2176,6.12,7.47
1209,2176,6.13,7.48
1210,2176,6.13,7.47
1211,2176,6.14,7.48
1212,2176,6.14,7.49
1213,2176,6.15,7.49
1214,2176,6.15,7.49
1215,2176,6.16,7.50
1216,2176,6.16,7.50
1217,2176,6.17,7.51
1218,2176,6.17,7.51
1219,2176,6.18,7.52
1220,2176,6.18,7.52
1221,2176,6.19,7.52
1222,2176,6.19,7.52
1223,2176,6.20,7.53
1224,2176,6.20,7.54
1225,2176,6.20,7.54
1226,2176,6.21,7.55
1227,2176,6.21,7.55
1228,2176,6.22,7.56
1229,2176,6.22,7.56
1230,2176,6.22,7.57
1231,2176,6.23,7.57
1232,2176,6.23,7.58
1233,2176,6.24,7.59
1234,2176,6.24,7.59
1235,2176,6.24,7.60
1236,2176,6.25,7.60
1237,2176,6.25,7.61
1238,2176,6.25,7.62
1239,2176,6.26,7.62
1240,2176,6.26,7.62
1241,2176,6.27,7.63
1242,2176,6.27,7.64
1243,2176,6.28,7.64
1244,2176,6.28,7.65
1245,2176,6.29,7.65
1246,2176,6.29,7.66
1247,2176,6.29,7.67
1248,2176,6.30,7.68
1249,2176,6.30,7.68
1250,2176,6.31,7.69
1251,2176,6.31,7.70
1252,2176,6.31,7.71
1253,2176,6.32,7.71
1254,2176,6.32,7.72
1255,2176,6.32,7.73
1256,2176,6.33,7.74
1257,2176,6.33,7.74
1258,2176,6.33,7.75
1259,2176,6.34,7.75
1260,2176,6.34,7.75
1261,2176,6.35,7.76
1262,2176,6.35,7.76
1263,2176,6.36,7.77
1264,2176,6.36,7.78
1265,2176,6.37,7.78
1266,2176,6.37,7.78
1267,2176,6.37,7.79
1268,2176,6.38,7.80
1269,2176,6.38,7.80
1270,2176,6.38,7.81
1271,2176,6.39,7.81
1272,2176,6.39,7.82
1273,2176,6.39,7.83
1274,2176,6.40,7.83
1275,2176,6.40,7.84
1276,2176,6.41,7.84
1277,2176,6.41,7.85
1278,2176,6.42,7.85
1279,2176,6.42,7.87
1280,2176,6.42,7.88
1281,2176,6.43,7.88
1282,2176,6.43,7.89
1283,2176,6.44,7.89
1284,2176,6.44,7.90
1285,2176,6.45,7.90
1286,2176,6.45,7.91
1287,2176,6.45,7.91
1288,2176,6.46,7.92
1289,2176,6.46,7.92
1290,2176,6.47,7.93
1291,2176,6.47,7.94
1292,2176,6.47,7.94
1293,2176,6.48,7.95
1294,2176,6.49,7.95
1295,2176,6.49,7.96
1296,2176,6.49,7.96
1297,2176,6.50,7.97
1298,2176,6.51,7.97
1299,2176,6.51,7.98
1300,2176,6.51,7.98
1301,2176,6.52,7.99
1302,2176,6.52,8.00
1303,2176,6.53,8.00
1304,2176,6.53,8.01
1305,2176,6.53,8.02
1306,2176,6.54,8.02
1307,2176,6.54,8.02
1308,2176,6.55,8.03
1309,2176,6.55,8.03
1310,2176,6.56,8.04
1311,2176,6.56,8.04
1312,2176,6.56,8.05
1313,2176,6.57,8.05
1314,2176,6.57,8.06
1315,2176,6.58,8.06
1316,2176,6.58,8.07
1317,2176,6.58,8.08
1318,2176,6.59,8.09
1319,2176,6.59,8.09
1320,2176,6.60,8.10
1321,2176,6.60,8.11
1322,2176,6.61,8.11
1323,2176,6.61,8.12
1324,2176,6.62,8.12
1325,2176,6.62,8.13
1326,2176,6.62,8.13
1327,2176,6.63,8.14
1328,2176,6.63,8.14
1329,2176,6.64,8.15
1330,2176,6.64,8.16
1331,2176,6.65,8.16
1332,2176,6.66,8.16
1333,2176,6.66,8.17
1334,2176,6.66,8.18
1335,2176,6.67,8.19
1336,2176,6.67,8.19
1337,2176,6.68,8.20
1338,2176,6.68,8.20
1339,2176,6.68,8.21
1340,2176,6.69,8.21
1341,2175,6.70,8.21
1342,2175,6.70,8.22
1343,2175,6.71,8.23
1344,2175,6.71,8.23
1345,2175,6.72,8.24
1346,2175,6.72,8.24
1347,2175,6.72,8.25
1348,2175,6.73,8.25
1349,2175,6.73,8.26
1350,2175,6.74,8.26
1351,2175,6.74,8.26
1352,2175,6.75,8.27
1353,2175,6.75,8.27
1354,2175,6.75,8.28
1355,2175,6.76,8.30
1356,2175,6.76,8.30
1357,2175,6.76,8.31
1358,2175,6.77,8.32
1359,2175,6.77,8.32
1360,2175,6.78,8.33
1361,2175,6.78,8.33
1362,2175,6.78,8.34
1363,2175,6.79,8.34
1364,2175,6.79,8.35
1365,2175,6.80,8.36
1366,2175,6.80,8.36
1367,2175,6.80,8.37
1368,2175,6.81,8.37
1369,2174,6.82,8.38
1370,2174,6.82,8.38
1371,2174,6.82,8.38
1372,2174,6.83,8.39
1373,2174,6.83,8.40
1374,2174,6.84,8.41
1375,2174,6.84,8.41
1376,2174,6.84,8.42
1377,2174,6.85,8.43
1378,2174,6.86,8.43
1379,2174,6.86,8.44
1380,2174,6.86,8.45
1381,2174,6.86,8.46
1382,2174,6.87,8.46
1383,2174,6.87,8.46
1384,2174,6.88,8.47
1385,2174,6.88,8.48
1386,2174,6.89,8.49
1387,2174,6.89,8.49
1388,2174,6.89,8.50
1389,2174,6.90,8.50
1390,2174,6.90,8.51
1391,2174,6.91,8.51
1392,2174,6.92,8.51
1393,2174,6.92,8.52
1394,2174,6.93,8.52
1395,2174,6.93,8.53
1396,2174,6.94,8.53
1397,2174,6.94,8.54
1398,2174,6.95,8.54
1399,2174,6.95,8.55
1400,2174,6.96,8.56
1401,2174,6.96,8.56
1402,2174,6.96,8.56
1403,2174,6.97,8.57
1404,2174,6.97,8.58
1405,2174,6.98,8.58
1406,2174,6.98,8.59
1407,2174,6.98,8.59
1408,2174,6.99,8.59
1409,2174,6.99,8.60
1410,2174,6.99,8.61
1411,2174,7.00,8.61
1412,2174,7.01,8.61
1413,2174,7.01,8.62
1414,2174,7.01,8.63
1415,2174,7.02,8.63
1416,2174,7.02,8.64
1417,2174,7.03,8.65
1418,2174,7.04,8.66
1419,2174,7.04,8.67
1420,2174,7.04,8.67
1421,2174,7.05,8.68
1422,2174,7.05,8.68
1423,2174,7.05,8.69
1424,2174,7.06,8.69
1425,2174,7.06,8.70
1426,2174,7.07,8.71
1427,2174,7.07,8.72
1428,2174,7.07,8.72
1429,2174,7.08,8.73
1430,2174,7.08,8.74
1431,2174,7.09,8.74
1432,2174,7.09,8.74
1433,2174,7.10,8.75
1434,2174,7.11,8.75
1435,2174,7.11,8.75
1436,2174,7.12,8.76
1437,2174,7.12,8.76
1438,2174,7.13,8.76
1439,2174,7.13,8.77
1440,2174,7.14,8.78
1441,2174,7.14,8.78
1442,2174,7.15,8.79
1443,2174,7.15,8.79
1444,2174,7.16,8.80
1445,2174,7.16,8.80
1446,2174,7.16,8.81
1447,2174,7.17,8.82
1448,2174,7.17,8.82
1449,2174,7.18,8.83
1450,2174,7.18,8.84
1451,2174,7.19,8.84
1452,2174,7.19,8.85
1453,2174,7.19,8.86
1454,2174,7.20,8.86
1455,2174,7.21,8.87
1456,2174,7.21,8.87
1457,2174,7.22,8.87
1458,2174,7.22,8.88
1459,2174,7.23,8.88
1460,2174,7.23,8.89
1461,2174,7.24,8.90
1462,2174,7.24,8.90
1463,2174,7.25,8.91
1464,2174,7.25,8.91
1465,2174,7.26,8.92
1466,2174,7.26,8.92
1467,2174,7.27,8.93
1468,2174,7.27,8.94
1469,2174,7.28,8.94
1470,2174,7.28,8.95
1471,2174,7.28,8.96
1472,2174,7.29,8.96
1473,2174,7.29,8.97
1474,2174,7.29,8.98
1475,2174,7.30,8.99
1476,2174,7.30,8.99
1477,2174,7.31,9.00
1478,2174,7.32,9.00
1479,2174,7.32,9.01
1480,2174,7.32,9.02
1481,2174,7.33,9.02
1482,2174,7.34,9.03
1483,2174,7.34,9.03
1484,2174,7.34,9.04
1485,2174,7.35,9.04
1486,2174,7.35,9.05
1487,2174,7.36,9.05
1488,2174,7.36,9.06
1489,2174,7.36,9.06
1490,2174,7.37,9.07
1491,2174,7.37,9.07
1492,2174,7.38,9.08
1493,2174,7.38,9.08
1494,2174,7.38,9.09
1495,2174,7.39,9.09
1496,2174,7.40,9.10
1497,2174,7.40,9.10
1498,2174,7.41,9.11
1499,2174,7.41,9.12
1500,2174,7.42,9.12
1501,2174,7.42,9.12
1502,2174,7.43,9.13
1503,2174,7.44,9.14
1504,2174,7.44,9.14
1505,2174,7.44,9.15
1506,2174,7.45,9.15
1507,2174,7.45,9.16
1508,2174,7.46,9.16
1509,2174,7.47,9.17
1510,2174,7.47,9.17
1511,2174,7.48,9.18
1512,2174,7.48,9.18
1513,2174,7.49,9.19
1514,2174,7.49,9.20
1515,2174,7.49,9.20
1516,2174,7.50,9.21
1517,2174,7.50,9.22
1518,2174,7.51,9.22
1519,2174,7.51,9.23
1520,2174,7.52,9.23
1521,2174,7.52,9.23
1522,2174,7.53,9.24
1523,2174,7.53,9.25
1524,2174,7.53,9.25
1525,2174,7.54,9.26
1526,2174,7.54,9.27
1527,2174,7.54,9.28
1528,2174,7.55,9.28
1529,2174,7.55,9.29
1530,2174,7.56,9.29
1531,2174,7.56,9.30
1532,2174,7.57,9.30
1533,2174,7.57,9.31
1534,2174,7.58,9.31
1535,2174,7.58,9.32
1536,2174,7.59,9.33
1537,2174,7.59,9.33
1538,2174,7.60,9.34
1539,2174,7.60,9.34
1540,2174,7.61,9.35
1541,2174,7.61,9.34
1542,2174,7.62,9.35
1543,2174,7.63,9.35
1544,2174,7.63,9.36
1545,2174,7.63,9.36
1546,2174,7.64,9.37
1547,2174,7.64,9.37
1548,2174,7.64,9.38
1549,2174,7.65,9.39
1550,2174,7.66,9.39
1551,2174,7.66,9.39
1552,2174,7.66,9.40
1553,2174,7.67,9.40
1554,2174,7.67,9.41
1555,2174,7.68,9.41
1556,2174,7.68,9.41
1557,2174,7.68,9.42
1558,2174,7.69,9.43
1559,2174,7.69,9.43
1560,2174,7.70,9.44
1561,2174,7.70,9.44
1562,2174,7.71,9.44
1563,2174,7.71,9.45
1564,2174,7.72,9.46
1565,2174,7.72,9.47
1566,2174,7.72,9.47
1567,2174,7.73,9.48
1568,2174,7.73,9.48
1569,2174,7.74,9.49
1570,2174,7.74,9.49
1571,2174,7.75,9.50
1572,2174,7.75,9.51
1573,2174,7.75,9.51
1574,2174,7.76,9.51
1575,2174,7.77,9.52
1576,2174,7.77,9.52
1577,2174,7.78,9.53
1578,2173,7.79,9.53
1579,2173,7.79,9.54
1580,2173,7.79,9.55
1581,2173,7.80,9.56
1582,2173,7.81,9.56
1583,2173,7.81,9.57
1584,2173,7.81,9.57
1585,2173,7.82,9.57
1586,2173,7.82,9.58
1587,2173,7.82,9.58
1588,2173,7.83,9.59
1589,2173,7.83,9.59
1590,2173,7.83,9.60
1591,2173,7.84,9.60
1592,2173,7.84,9.61
1593,2173,7.85,9.62
1594,2173,7.85,9.62
1595,2173,7.86,9.63
1596,2173,7.86,9.63
1597,2173,7.87,9.64
1598,2173,7.87,9.64
1599,2173,7.88,9.64
1600,2173,7.88,9.65
1601,2173,7.88,9.66
1602,2173,7.89,9.66
1603,2173,7.89,9.66
1604,2173,7.90,9.66
1605,2173,7.90,9.67
1606,2173,7.91,9.68
1607,2173,7.91,9.68
1608,2173,7.92,9.69
1609,2173,7.92,9.69
1610,2173,7.92,9.70
1611,2173,7.93,9.70
1612,2173,7.93,9.71
1613,2173,7.93,9.72
1614,2173,7.94,9.73
1615,2173,7.94,9.73
1616,2173,7.95,9.74
1617,2173,7.95,9.75
1618,2173,7.96,9.75
1619,2173,7.96,9.76
1620,2173,7.97,9.77
1621,2173,7.97,9.78
1622,2173,7.97,9.78
1623,2173,7.98,9.79
1624,2173,7.98,9.79
1625,2173,7.99,9.80
1626,2173,8.00,9.80
1627,2173,8.00,9.81
1628,2173,8.00,9.82
1629,2173,8.01,9.82
1630,2173,8.01,9.82
1631,2173,8.02,9.83
1632,2173,8.02,9.83
1633,2173,8.02,9.84
1634,2173,8.03,9.84
1635,2173,8.04,9.85
1636,2173,8.04,9.86
1637,2173,8.04,9.87
1638,2173,8.05,9.87
1639,2173,8.05,9.87
1640,2173,8.06,9.88
1641,2173,8.06,9.88
1642,2173,8.07,9.89
1643,2173,8.07,9.89
1644,2173,8.08,9.89
1645,2173,8.08,9.90
1646,2173,8.09,9.90
1647,2172,8.10,9.90
1648,2172,8.10,9.91
1649,2172,8.11,9.92
1650,2172,8.11,9.92
1651,2172,8.12,9.93
1652,2172,8.12,9.93
1653,2172,8.12,9.94
1654,2172,8.13,9.94
1655,2172,8.13,9.95
1656,2172,8.14,9.95
1657,2172,8.14,9.96
1658,2172,8.15,9.96
1659,2172,8.15,9.96
1660,2172,8.15,9.97
1661,2172,8.16,9.97
1662,2172,8.16,9.98
1663,2172,8.17,9.99
1664,2172,8.17,10.00
1665,2172,8.17,10.00
1666,2172,8.18,10.00
1667,2172,8.18,10.01
1668,2172,8.19,10.01
1669,2172,8.19,10.02
1670,2172,8.19,10.02
1671,2172,8.20,10.03
1672,2172,8.20,10.03
1673,2172,8.20,10.04
1674,2172,8.21,10.05
1675,2172,8.21,10.05
1676,2172,8.22,10.06
1677,2172,8.23,10.07
1678,2172,8.23,10.08
1679,2172,8.23,10.09
1680,2172,8.24,10.09
1681,2172,8.24,10.09
1682,2172,8.24,10.10
1683,2172,8.24,10.11
1684,2172,8.25,10.12
1685,2172,8.26,10.12
1686,2172,8.26,10.12
1687,2172,8.26,10.13
1688,2172,8.27,10.14
1689,2172,8.27,10.14
1690,2172,8.27,10.15
1691,2172,8.28,10.15
1692,2172,8.29,10.16
1693,2172,8.29,10.16
1694,2172,8.29,10.17
1695,2172,8.30,10.17
1696,2172,8.31,10.17
1697,2172,8.31,10.18
1698,2172,8.32,10.19
1699,2172,8.32,10.19
1700,2172,8.33,10.20
1701,2172,8.33,10.21
1702,2172,8.33,10.22
1703,2172,8.34,10.22
1704,2172,8.35,10.23
1705,2172,8.35,10.23
1706,2172,8.36,10.24
1707,2172,8.36,10.24
1708,2172,8.37,10.25
1709,2172,8.37,10.25
1710,2172,8.38,10.26
1711,2172,8.38,10.26
1712,2172,8.39,10.26
1713,2172,8.39,10.27
1714,2172,8.39,10.28
1715,2172,8.40,10.28
1716,2172,8.40,10.29
1717,2172,8.40,10.29
1718,2172,8.41,10.30
1719,2172,8.41,10.31
1720,2172,8.41,10.31
1721,2172,8.42,10.32
1722,2172,8.42,10.32
1723,2172,8.43,10.32
1724,2172,8.44,10.33
1725,2172,8.44,10.33
1726,2172,8.45,10.34
1727,2172,8.45,10.34
1728,2172,8.45,10.35
1729,2172,8.46,10.36
1730,2172,8.46,10.36
1731,2172,8.47,10.37
1732,2172,8.47,10.37
1733,2172,8.48,10.37
1734,2172,8.48,10.38
1735,2172,8.49,10.38
1736,2172,8.49,10.39
1737,2172,8.50,10.40
1738,2172,8.50,10.40
1739,2172,8.50,10.40
1740,2172,8.51,10.41
1741,2172,8.51,10.42
1742,2172,8.52,10.42
1743,2172,8.52,10.43
1744,2172,8.52,10.43
1745,2172,8.52,10.44
1746,2172,8.53,10.45
1747,2172,8.53,10.46
1748,2172,8.54,10.46
1749,2172,8.54,10.46
1750,2172,8.55,10.47
1751,2172,8.55,10.47
1752,2172,8.56,10.48
1753,2172,8.56,10.49
1754,2172,8.56,10.49
1755,2172,8.57,10.50
1756,2172,8.57,10.51
1757,2172,8.58,10.51
1758,2172,8.58,10.52
1759,2172,8.59,10.53
1760,2172,8.59,10.54
1761,2172,8.60,10.54
1762,2172,8.60,10.55
1763,2172,8.60,10.55
1764,2172,8.61,10.56
1765,2172,8.62,10.56
1766,2172,8.62,10.56
1767,2172,8.63,10.57
1768,2172,8.63,10.57
1769,2172,8.64,10.58
1770,2172,8.64,10.58
1771,2172,8.64,10.59
1772,2172,8.65,10.60
1773,2172,8.65,10.60
1774,2172,8.65,10.61
1775,2172,8.66,10.62
1776,2172,8.66,10.62
1777,2172,8.66,10.62
1778,2172,8.67,10.63
1779,2172,8.67,10.63
1780,2172,8.68,10.64
1781,2172,8.69,10.64
1782,2172,8.69,10.64
1783,2172,8.69,10.65
1784,2172,8.70,10.65
1785,2172,8.71,10.65
1786,2172,8.71,10.66
1787,2172,8.71,10.67
1788,2172,8.71,10.68
1789,2172,8.72,10.68
1790,2172,8.73,10.69
1791,2172,8.73,10.69
1792,2172,8.73,10.69
1793,2172,8.74,10.70
1794,2172,8.74,10.71
1795,2172,8.74,10.71
1796,2172,8.75,10.72
1797,2172,8.75,10.73
1798,2172,8.76,10.73
1799,2172,8.76,10.74
1800,2172,8.76,10.74
1801,2172,8.77,10.74
1802,2172,8.77,10.75
1803,2172,8.78,10.76
1804,2172,8.78,10.76
1805,2172,8.79,10.76
1806,2172,8.79,10.77
1807,2172,8.79,10.77
1808,2172,8.80,10.78
1809,2172,8.80,10.79
1810,2172,8.81,10.79
1811,2172,8.81,10.80
1812,2172,8.81,10.81
1813,2172,8.82,10.81
1814,2172,8.82,10.81
1815,2172,8.83,10.82
1816,2172,8.83,10.83
1817,2172,8.83,10.84
1818,2172,8.84,10.84
1819,2172,8.84,10.85
1820,2172,8.85,10.85
1821,2172,8.85,10.86
1822,2172,8.86,10.87
1823,2172,8.86,10.87
1824,2172,8.86,10.88
1825,2172,8.87,10.88
